postback_date,network,campaign_id,skan_conversion_value,install_count
2024-03-26,Google Non-Brand Search,goog_search_01,0.0,4
2024-03-26,Google Non-Brand Search,goog_search_01,5.0,2
2024-03-26,Google Non-Brand Search,goog_search_01,10.0,2
2024-03-26,Google Non-Brand Search,goog_search_01,20.0,4
2024-03-26,Google Non-Brand Search,goog_search_01,40.0,2
2024-03-26,Google Non-Brand Search,goog_search_01,63.0,1
2024-03-26,TikTok,tiktok_upper_01,0.0,8
2024-03-26,TikTok,tiktok_upper_01,5.0,1
2024-03-26,TikTok,tiktok_upper_01,40.0,1
2024-03-26,TikTok,tiktok_upper_02,0.0,7
2024-03-26,TikTok,tiktok_upper_02,5.0,4
2024-03-26,TikTok,tiktok_upper_02,10.0,1
2024-03-27,Meta,fb_prospect_01,,9
2024-03-27,Meta,fb_prospect_02,0.0,4
2024-03-27,Meta,fb_prospect_02,5.0,4
2024-03-27,Meta,fb_prospect_02,10.0,10
2024-03-27,Meta,fb_prospect_02,20.0,1
2024-03-27,Meta,fb_prospect_02,40.0,2
2024-03-27,Google App Campaigns,goog_ac_01,,9
2024-03-27,Google App Campaigns,goog_ac_02,,6
2024-03-27,Google Brand Search,goog_brand_01,0.0,5
2024-03-27,Google Brand Search,goog_brand_01,5.0,2
2024-03-27,Google Brand Search,goog_brand_01,20.0,4
2024-03-27,Google Brand Search,goog_brand_01,40.0,1
2024-03-27,Google Non-Brand Search,goog_search_01,0.0,2
2024-03-27,Google Non-Brand Search,goog_search_01,5.0,3
2024-03-27,Google Non-Brand Search,goog_search_01,10.0,3
2024-03-27,Google Non-Brand Search,goog_search_01,20.0,2
2024-03-27,Google Non-Brand Search,goog_search_01,40.0,1
2024-03-27,Google Non-Brand Search,goog_search_01,63.0,1
2024-03-27,TikTok,tiktok_upper_01,,8
2024-03-27,TikTok,tiktok_upper_02,,9
2024-03-28,Meta,fb_prospect_01,0.0,3
2024-03-28,Meta,fb_prospect_01,5.0,7
2024-03-28,Meta,fb_prospect_01,10.0,3
2024-03-28,Meta,fb_prospect_01,20.0,2
2024-03-28,Meta,fb_prospect_01,40.0,1
2024-03-28,Meta,fb_prospect_02,0.0,3
2024-03-28,Meta,fb_prospect_02,5.0,4
2024-03-28,Meta,fb_prospect_02,10.0,1
2024-03-28,Meta,fb_prospect_02,20.0,2
2024-03-28,Google App Campaigns,goog_ac_01,,9
2024-03-28,Google App Campaigns,goog_ac_02,0.0,2
2024-03-28,Google App Campaigns,goog_ac_02,5.0,4
2024-03-28,Google App Campaigns,goog_ac_02,10.0,3
2024-03-28,Google App Campaigns,goog_ac_02,20.0,1
2024-03-28,Google Brand Search,goog_brand_01,0.0,4
2024-03-28,Google Brand Search,goog_brand_01,5.0,6
2024-03-28,Google Brand Search,goog_brand_01,10.0,1
2024-03-28,Google Brand Search,goog_brand_01,20.0,2
2024-03-28,Google Brand Search,goog_brand_01,63.0,1
2024-03-28,Google Non-Brand Search,goog_search_01,0.0,3
2024-03-28,Google Non-Brand Search,goog_search_01,5.0,9
2024-03-28,Google Non-Brand Search,goog_search_01,10.0,1
2024-03-28,Google Non-Brand Search,goog_search_01,20.0,3
2024-03-28,Google Non-Brand Search,goog_search_01,40.0,1
2024-03-28,Google Non-Brand Search,goog_search_01,63.0,3
2024-03-28,TikTok,tiktok_upper_01,0.0,5
2024-03-28,TikTok,tiktok_upper_01,5.0,4
2024-03-28,TikTok,tiktok_upper_01,10.0,3
2024-03-28,TikTok,tiktok_upper_02,,6
2024-03-29,Meta,fb_prospect_01,0.0,8
2024-03-29,Meta,fb_prospect_01,5.0,4
2024-03-29,Meta,fb_prospect_01,10.0,4
2024-03-29,Meta,fb_prospect_01,63.0,1
2024-03-29,Meta,fb_prospect_02,0.0,6
2024-03-29,Meta,fb_prospect_02,5.0,4
2024-03-29,Meta,fb_prospect_02,10.0,3
2024-03-29,Meta,fb_prospect_02,20.0,2
2024-03-29,Meta,fb_prospect_02,63.0,2
2024-03-29,Google App Campaigns,goog_ac_01,0.0,5
2024-03-29,Google App Campaigns,goog_ac_01,5.0,1
2024-03-29,Google App Campaigns,goog_ac_01,10.0,4
2024-03-29,Google App Campaigns,goog_ac_01,40.0,1
2024-03-29,Google App Campaigns,goog_ac_01,63.0,1
2024-03-29,Google App Campaigns,goog_ac_02,,7
2024-03-29,Google Brand Search,goog_brand_01,0.0,3
2024-03-29,Google Brand Search,goog_brand_01,5.0,2
2024-03-29,Google Brand Search,goog_brand_01,20.0,6
2024-03-29,Google Brand Search,goog_brand_01,40.0,1
2024-03-29,Google Brand Search,goog_brand_01,63.0,1
2024-03-29,Google Non-Brand Search,goog_search_01,0.0,5
2024-03-29,Google Non-Brand Search,goog_search_01,5.0,2
2024-03-29,Google Non-Brand Search,goog_search_01,10.0,5
2024-03-29,Google Non-Brand Search,goog_search_01,40.0,3
2024-03-29,Google Non-Brand Search,goog_search_01,63.0,2
2024-03-29,TikTok,tiktok_upper_01,,6
2024-03-29,TikTok,tiktok_upper_02,,8
2024-03-30,Meta,fb_prospect_01,0.0,7
2024-03-30,Meta,fb_prospect_01,5.0,6
2024-03-30,Meta,fb_prospect_01,10.0,6
2024-03-30,Meta,fb_prospect_01,20.0,4
2024-03-30,Meta,fb_prospect_01,63.0,1
2024-03-30,Meta,fb_prospect_02,0.0,8
2024-03-30,Meta,fb_prospect_02,5.0,11
2024-03-30,Meta,fb_prospect_02,10.0,5
2024-03-30,Meta,fb_prospect_02,20.0,4
2024-03-30,Google App Campaigns,goog_ac_01,,9
2024-03-30,Google App Campaigns,goog_ac_02,,8
2024-03-30,Google Brand Search,goog_brand_01,0.0,1
2024-03-30,Google Brand Search,goog_brand_01,5.0,7
2024-03-30,Google Brand Search,goog_brand_01,10.0,4
2024-03-30,Google Brand Search,goog_brand_01,20.0,3
2024-03-30,Google Brand Search,goog_brand_01,63.0,1
2024-03-30,Google Non-Brand Search,goog_search_01,0.0,1
2024-03-30,Google Non-Brand Search,goog_search_01,5.0,7
2024-03-30,Google Non-Brand Search,goog_search_01,10.0,5
2024-03-30,Google Non-Brand Search,goog_search_01,20.0,2
2024-03-30,TikTok,tiktok_upper_01,0.0,5
2024-03-30,TikTok,tiktok_upper_01,5.0,3
2024-03-30,TikTok,tiktok_upper_01,10.0,2
2024-03-30,TikTok,tiktok_upper_02,0.0,8
2024-03-30,TikTok,tiktok_upper_02,5.0,2
2024-03-30,TikTok,tiktok_upper_02,40.0,1
2024-03-31,Meta,fb_prospect_01,0.0,4
2024-03-31,Meta,fb_prospect_01,5.0,4
2024-03-31,Meta,fb_prospect_01,10.0,4
2024-03-31,Meta,fb_prospect_01,20.0,4
2024-03-31,Meta,fb_prospect_02,0.0,5
2024-03-31,Meta,fb_prospect_02,5.0,6
2024-03-31,Meta,fb_prospect_02,10.0,5
2024-03-31,Meta,fb_prospect_02,20.0,2
2024-03-31,Meta,fb_prospect_02,40.0,2
2024-03-31,Google App Campaigns,goog_ac_01,0.0,4
2024-03-31,Google App Campaigns,goog_ac_01,5.0,5
2024-03-31,Google App Campaigns,goog_ac_01,10.0,3
2024-03-31,Google App Campaigns,goog_ac_01,20.0,1
2024-03-31,Google App Campaigns,goog_ac_01,40.0,1
2024-03-31,Google App Campaigns,goog_ac_02,0.0,5
2024-03-31,Google App Campaigns,goog_ac_02,5.0,2
2024-03-31,Google App Campaigns,goog_ac_02,10.0,4
2024-03-31,Google App Campaigns,goog_ac_02,20.0,1
2024-03-31,Google App Campaigns,goog_ac_02,40.0,1
2024-03-31,Google App Campaigns,goog_ac_02,63.0,1
2024-03-31,Google Brand Search,goog_brand_01,0.0,4
2024-03-31,Google Brand Search,goog_brand_01,5.0,1
2024-03-31,Google Brand Search,goog_brand_01,10.0,4
2024-03-31,Google Brand Search,goog_brand_01,20.0,2
2024-03-31,Google Brand Search,goog_brand_01,40.0,2
2024-03-31,Google Brand Search,goog_brand_01,63.0,2
2024-03-31,Google Non-Brand Search,goog_search_01,0.0,6
2024-03-31,Google Non-Brand Search,goog_search_01,5.0,6
2024-03-31,Google Non-Brand Search,goog_search_01,20.0,5
2024-03-31,Google Non-Brand Search,goog_search_01,40.0,2
2024-03-31,Google Non-Brand Search,goog_search_01,63.0,2
2024-03-31,TikTok,tiktok_upper_01,0.0,8
2024-03-31,TikTok,tiktok_upper_01,5.0,4
2024-03-31,TikTok,tiktok_upper_01,10.0,1
2024-03-31,TikTok,tiktok_upper_02,,9
2024-04-01,Meta,fb_prospect_01,0.0,1
2024-04-01,Meta,fb_prospect_01,5.0,5
2024-04-01,Meta,fb_prospect_01,10.0,6
2024-04-01,Meta,fb_prospect_01,20.0,2
2024-04-01,Meta,fb_prospect_02,0.0,4
2024-04-01,Meta,fb_prospect_02,5.0,6
2024-04-01,Meta,fb_prospect_02,10.0,10
2024-04-01,Meta,fb_prospect_02,40.0,1
2024-04-01,Google App Campaigns,goog_ac_01,,4
2024-04-01,Google App Campaigns,goog_ac_02,0.0,1
2024-04-01,Google App Campaigns,goog_ac_02,5.0,5
2024-04-01,Google App Campaigns,goog_ac_02,10.0,4
2024-04-01,Google App Campaigns,goog_ac_02,20.0,1
2024-04-01,Google App Campaigns,goog_ac_02,63.0,1
2024-04-01,Google Brand Search,goog_brand_01,0.0,2
2024-04-01,Google Brand Search,goog_brand_01,5.0,6
2024-04-01,Google Brand Search,goog_brand_01,10.0,4
2024-04-01,Google Brand Search,goog_brand_01,20.0,2
2024-04-01,Google Brand Search,goog_brand_01,40.0,1
2024-04-01,Google Non-Brand Search,goog_search_01,0.0,1
2024-04-01,Google Non-Brand Search,goog_search_01,5.0,4
2024-04-01,Google Non-Brand Search,goog_search_01,10.0,2
2024-04-01,Google Non-Brand Search,goog_search_01,20.0,1
2024-04-01,Google Non-Brand Search,goog_search_01,40.0,6
2024-04-01,Google Non-Brand Search,goog_search_01,63.0,1
2024-04-01,TikTok,tiktok_upper_01,0.0,4
2024-04-01,TikTok,tiktok_upper_01,5.0,4
2024-04-01,TikTok,tiktok_upper_01,10.0,2
2024-04-01,TikTok,tiktok_upper_02,0.0,7
2024-04-01,TikTok,tiktok_upper_02,5.0,2
2024-04-01,TikTok,tiktok_upper_02,10.0,1
2024-04-01,TikTok,tiktok_upper_02,20.0,1
2024-04-01,TikTok,tiktok_upper_02,63.0,1
2024-04-02,Meta,fb_prospect_01,0.0,4
2024-04-02,Meta,fb_prospect_01,5.0,4
2024-04-02,Meta,fb_prospect_01,10.0,3
2024-04-02,Meta,fb_prospect_01,40.0,1
2024-04-02,Meta,fb_prospect_01,63.0,2
2024-04-02,Meta,fb_prospect_02,0.0,4
2024-04-02,Meta,fb_prospect_02,10.0,9
2024-04-02,Meta,fb_prospect_02,20.0,2
2024-04-02,Meta,fb_prospect_02,40.0,1
2024-04-02,Meta,fb_prospect_02,63.0,1
2024-04-02,Google App Campaigns,goog_ac_01,,9
2024-04-02,Google App Campaigns,goog_ac_02,0.0,2
2024-04-02,Google App Campaigns,goog_ac_02,5.0,3
2024-04-02,Google App Campaigns,goog_ac_02,10.0,4
2024-04-02,Google App Campaigns,goog_ac_02,20.0,1
2024-04-02,Google Brand Search,goog_brand_01,5.0,3
2024-04-02,Google Brand Search,goog_brand_01,10.0,5
2024-04-02,Google Brand Search,goog_brand_01,20.0,3
2024-04-02,Google Brand Search,goog_brand_01,63.0,3
2024-04-02,Google Non-Brand Search,goog_search_01,,8
2024-04-02,TikTok,tiktok_upper_01,0.0,2
2024-04-02,TikTok,tiktok_upper_01,5.0,6
2024-04-02,TikTok,tiktok_upper_01,10.0,2
2024-04-02,TikTok,tiktok_upper_01,40.0,1
2024-04-02,TikTok,tiktok_upper_02,0.0,6
2024-04-02,TikTok,tiktok_upper_02,5.0,4
2024-04-02,TikTok,tiktok_upper_02,10.0,2
2024-04-02,TikTok,tiktok_upper_02,40.0,1
2024-04-03,Meta,fb_prospect_01,0.0,7
2024-04-03,Meta,fb_prospect_01,5.0,3
2024-04-03,Meta,fb_prospect_01,10.0,5
2024-04-03,Meta,fb_prospect_01,20.0,3
2024-04-03,Meta,fb_prospect_01,40.0,1
2024-04-03,Meta,fb_prospect_01,63.0,1
2024-04-03,Meta,fb_prospect_02,0.0,6
2024-04-03,Meta,fb_prospect_02,5.0,6
2024-04-03,Meta,fb_prospect_02,10.0,1
2024-04-03,Meta,fb_prospect_02,20.0,1
2024-04-03,Google App Campaigns,goog_ac_01,,7
2024-04-03,Google App Campaigns,goog_ac_02,,7
2024-04-03,Google Brand Search,goog_brand_01,0.0,3
2024-04-03,Google Brand Search,goog_brand_01,5.0,3
2024-04-03,Google Brand Search,goog_brand_01,10.0,5
2024-04-03,Google Brand Search,goog_brand_01,20.0,4
2024-04-03,Google Brand Search,goog_brand_01,40.0,1
2024-04-03,Google Non-Brand Search,goog_search_01,,9
2024-04-03,TikTok,tiktok_upper_01,0.0,5
2024-04-03,TikTok,tiktok_upper_01,5.0,3
2024-04-03,TikTok,tiktok_upper_01,10.0,2
2024-04-03,TikTok,tiktok_upper_02,0.0,5
2024-04-03,TikTok,tiktok_upper_02,5.0,4
2024-04-03,TikTok,tiktok_upper_02,10.0,1
2024-04-04,Meta,fb_prospect_01,0.0,5
2024-04-04,Meta,fb_prospect_01,5.0,3
2024-04-04,Meta,fb_prospect_01,10.0,4
2024-04-04,Meta,fb_prospect_01,40.0,1
2024-04-04,Meta,fb_prospect_02,0.0,5
2024-04-04,Meta,fb_prospect_02,5.0,7
2024-04-04,Meta,fb_prospect_02,10.0,3
2024-04-04,Meta,fb_prospect_02,20.0,2
2024-04-04,Google App Campaigns,goog_ac_01,,7
2024-04-04,Google App Campaigns,goog_ac_02,,9
2024-04-04,Google Brand Search,goog_brand_01,0.0,4
2024-04-04,Google Brand Search,goog_brand_01,5.0,3
2024-04-04,Google Brand Search,goog_brand_01,10.0,4
2024-04-04,Google Brand Search,goog_brand_01,20.0,3
2024-04-04,Google Brand Search,goog_brand_01,40.0,2
2024-04-04,Google Non-Brand Search,goog_search_01,0.0,4
2024-04-04,Google Non-Brand Search,goog_search_01,5.0,1
2024-04-04,Google Non-Brand Search,goog_search_01,10.0,2
2024-04-04,Google Non-Brand Search,goog_search_01,20.0,5
2024-04-04,Google Non-Brand Search,goog_search_01,40.0,3
2024-04-04,TikTok,tiktok_upper_01,,4
2024-04-04,TikTok,tiktok_upper_02,,7
2024-04-05,Meta,fb_prospect_01,0.0,4
2024-04-05,Meta,fb_prospect_01,5.0,10
2024-04-05,Meta,fb_prospect_01,10.0,3
2024-04-05,Meta,fb_prospect_01,20.0,1
2024-04-05,Meta,fb_prospect_01,63.0,1
2024-04-05,Meta,fb_prospect_02,0.0,2
2024-04-05,Meta,fb_prospect_02,5.0,6
2024-04-05,Meta,fb_prospect_02,10.0,2
2024-04-05,Meta,fb_prospect_02,20.0,2
2024-04-05,Meta,fb_prospect_02,40.0,1
2024-04-05,Google App Campaigns,goog_ac_01,0.0,2
2024-04-05,Google App Campaigns,goog_ac_01,5.0,5
2024-04-05,Google App Campaigns,goog_ac_01,10.0,3
2024-04-05,Google App Campaigns,goog_ac_02,,9
2024-04-05,Google Brand Search,goog_brand_01,0.0,4
2024-04-05,Google Brand Search,goog_brand_01,5.0,5
2024-04-05,Google Brand Search,goog_brand_01,10.0,4
2024-04-05,Google Brand Search,goog_brand_01,20.0,2
2024-04-05,Google Non-Brand Search,goog_search_01,0.0,6
2024-04-05,Google Non-Brand Search,goog_search_01,5.0,4
2024-04-05,Google Non-Brand Search,goog_search_01,10.0,4
2024-04-05,Google Non-Brand Search,goog_search_01,20.0,7
2024-04-05,Google Non-Brand Search,goog_search_01,40.0,2
2024-04-05,Google Non-Brand Search,goog_search_01,63.0,3
2024-04-05,TikTok,tiktok_upper_01,,8
2024-04-05,TikTok,tiktok_upper_02,,6
2024-04-06,Meta,fb_prospect_01,0.0,4
2024-04-06,Meta,fb_prospect_01,5.0,5
2024-04-06,Meta,fb_prospect_01,10.0,4
2024-04-06,Meta,fb_prospect_01,20.0,2
2024-04-06,Meta,fb_prospect_01,40.0,1
2024-04-06,Meta,fb_prospect_02,0.0,8
2024-04-06,Meta,fb_prospect_02,5.0,8
2024-04-06,Meta,fb_prospect_02,10.0,5
2024-04-06,Meta,fb_prospect_02,63.0,2
2024-04-06,Google App Campaigns,goog_ac_01,0.0,4
2024-04-06,Google App Campaigns,goog_ac_01,5.0,5
2024-04-06,Google App Campaigns,goog_ac_01,10.0,3
2024-04-06,Google App Campaigns,goog_ac_01,20.0,2
2024-04-06,Google App Campaigns,goog_ac_02,,9
2024-04-06,Google Brand Search,goog_brand_01,0.0,5
2024-04-06,Google Brand Search,goog_brand_01,5.0,3
2024-04-06,Google Brand Search,goog_brand_01,10.0,4
2024-04-06,Google Brand Search,goog_brand_01,20.0,4
2024-04-06,Google Brand Search,goog_brand_01,63.0,2
2024-04-06,Google Non-Brand Search,goog_search_01,0.0,6
2024-04-06,Google Non-Brand Search,goog_search_01,5.0,2
2024-04-06,Google Non-Brand Search,goog_search_01,10.0,8
2024-04-06,Google Non-Brand Search,goog_search_01,20.0,4
2024-04-06,Google Non-Brand Search,goog_search_01,40.0,3
2024-04-06,Google Non-Brand Search,goog_search_01,63.0,2
2024-04-06,TikTok,tiktok_upper_01,0.0,8
2024-04-06,TikTok,tiktok_upper_01,5.0,6
2024-04-06,TikTok,tiktok_upper_02,,4
2024-04-07,Meta,fb_prospect_01,0.0,7
2024-04-07,Meta,fb_prospect_01,5.0,2
2024-04-07,Meta,fb_prospect_01,10.0,4
2024-04-07,Meta,fb_prospect_01,20.0,2
2024-04-07,Meta,fb_prospect_01,40.0,2
2024-04-07,Meta,fb_prospect_01,63.0,2
2024-04-07,Meta,fb_prospect_02,0.0,7
2024-04-07,Meta,fb_prospect_02,5.0,7
2024-04-07,Meta,fb_prospect_02,10.0,5
2024-04-07,Meta,fb_prospect_02,20.0,3
2024-04-07,Google App Campaigns,goog_ac_01,0.0,2
2024-04-07,Google App Campaigns,goog_ac_01,5.0,5
2024-04-07,Google App Campaigns,goog_ac_01,10.0,2
2024-04-07,Google App Campaigns,goog_ac_01,20.0,1
2024-04-07,Google App Campaigns,goog_ac_01,63.0,1
2024-04-07,Google App Campaigns,goog_ac_02,0.0,3
2024-04-07,Google App Campaigns,goog_ac_02,5.0,5
2024-04-07,Google App Campaigns,goog_ac_02,10.0,3
2024-04-07,Google App Campaigns,goog_ac_02,20.0,2
2024-04-07,Google App Campaigns,goog_ac_02,63.0,1
2024-04-07,Google Brand Search,goog_brand_01,0.0,5
2024-04-07,Google Brand Search,goog_brand_01,5.0,5
2024-04-07,Google Brand Search,goog_brand_01,10.0,1
2024-04-07,Google Brand Search,goog_brand_01,20.0,2
2024-04-07,Google Brand Search,goog_brand_01,40.0,1
2024-04-07,Google Non-Brand Search,goog_search_01,0.0,5
2024-04-07,Google Non-Brand Search,goog_search_01,5.0,2
2024-04-07,Google Non-Brand Search,goog_search_01,10.0,5
2024-04-07,Google Non-Brand Search,goog_search_01,20.0,9
2024-04-07,Google Non-Brand Search,goog_search_01,40.0,4
2024-04-07,Google Non-Brand Search,goog_search_01,63.0,2
2024-04-07,TikTok,tiktok_upper_01,0.0,7
2024-04-07,TikTok,tiktok_upper_01,5.0,2
2024-04-07,TikTok,tiktok_upper_01,10.0,1
2024-04-07,TikTok,tiktok_upper_02,,8
2024-04-08,Meta,fb_prospect_01,0.0,8
2024-04-08,Meta,fb_prospect_01,5.0,2
2024-04-08,Meta,fb_prospect_01,10.0,4
2024-04-08,Meta,fb_prospect_01,20.0,3
2024-04-08,Meta,fb_prospect_01,40.0,2
2024-04-08,Meta,fb_prospect_01,63.0,1
2024-04-08,Meta,fb_prospect_02,0.0,4
2024-04-08,Meta,fb_prospect_02,5.0,4
2024-04-08,Meta,fb_prospect_02,10.0,2
2024-04-08,Meta,fb_prospect_02,20.0,6
2024-04-08,Meta,fb_prospect_02,40.0,2
2024-04-08,Google App Campaigns,goog_ac_01,0.0,2
2024-04-08,Google App Campaigns,goog_ac_01,5.0,2
2024-04-08,Google App Campaigns,goog_ac_01,10.0,3
2024-04-08,Google App Campaigns,goog_ac_01,20.0,3
2024-04-08,Google App Campaigns,goog_ac_02,0.0,1
2024-04-08,Google App Campaigns,goog_ac_02,5.0,2
2024-04-08,Google App Campaigns,goog_ac_02,10.0,5
2024-04-08,Google App Campaigns,goog_ac_02,20.0,3
2024-04-08,Google App Campaigns,goog_ac_02,40.0,2
2024-04-08,Google Brand Search,goog_brand_01,0.0,1
2024-04-08,Google Brand Search,goog_brand_01,5.0,2
2024-04-08,Google Brand Search,goog_brand_01,10.0,4
2024-04-08,Google Brand Search,goog_brand_01,20.0,3
2024-04-08,Google Brand Search,goog_brand_01,63.0,2
2024-04-08,Google Non-Brand Search,goog_search_01,0.0,2
2024-04-08,Google Non-Brand Search,goog_search_01,5.0,4
2024-04-08,Google Non-Brand Search,goog_search_01,10.0,6
2024-04-08,Google Non-Brand Search,goog_search_01,20.0,2
2024-04-08,Google Non-Brand Search,goog_search_01,63.0,2
2024-04-08,TikTok,tiktok_upper_01,0.0,7
2024-04-08,TikTok,tiktok_upper_01,5.0,5
2024-04-08,TikTok,tiktok_upper_01,10.0,1
2024-04-08,TikTok,tiktok_upper_01,20.0,2
2024-04-08,TikTok,tiktok_upper_02,,5
2024-04-09,Meta,fb_prospect_01,0.0,5
2024-04-09,Meta,fb_prospect_01,5.0,3
2024-04-09,Meta,fb_prospect_01,10.0,5
2024-04-09,Meta,fb_prospect_01,20.0,2
2024-04-09,Meta,fb_prospect_01,63.0,1
2024-04-09,Meta,fb_prospect_02,0.0,4
2024-04-09,Meta,fb_prospect_02,5.0,3
2024-04-09,Meta,fb_prospect_02,10.0,4
2024-04-09,Meta,fb_prospect_02,40.0,2
2024-04-09,Google App Campaigns,goog_ac_01,,9
2024-04-09,Google App Campaigns,goog_ac_02,,5
2024-04-09,Google Brand Search,goog_brand_01,0.0,2
2024-04-09,Google Brand Search,goog_brand_01,5.0,3
2024-04-09,Google Brand Search,goog_brand_01,10.0,2
2024-04-09,Google Brand Search,goog_brand_01,20.0,2
2024-04-09,Google Brand Search,goog_brand_01,40.0,1
2024-04-09,Google Brand Search,goog_brand_01,63.0,2
2024-04-09,Google Non-Brand Search,goog_search_01,0.0,3
2024-04-09,Google Non-Brand Search,goog_search_01,5.0,3
2024-04-09,Google Non-Brand Search,goog_search_01,10.0,4
2024-04-09,Google Non-Brand Search,goog_search_01,20.0,7
2024-04-09,Google Non-Brand Search,goog_search_01,63.0,2
2024-04-09,TikTok,tiktok_upper_01,0.0,5
2024-04-09,TikTok,tiktok_upper_01,5.0,3
2024-04-09,TikTok,tiktok_upper_01,10.0,2
2024-04-09,TikTok,tiktok_upper_02,0.0,3
2024-04-09,TikTok,tiktok_upper_02,5.0,3
2024-04-09,TikTok,tiktok_upper_02,10.0,4
2024-04-10,Meta,fb_prospect_01,0.0,5
2024-04-10,Meta,fb_prospect_01,5.0,6
2024-04-10,Meta,fb_prospect_01,10.0,4
2024-04-10,Meta,fb_prospect_01,20.0,2
2024-04-10,Meta,fb_prospect_01,40.0,1
2024-04-10,Meta,fb_prospect_02,0.0,6
2024-04-10,Meta,fb_prospect_02,5.0,7
2024-04-10,Meta,fb_prospect_02,10.0,3
2024-04-10,Meta,fb_prospect_02,20.0,3
2024-04-10,Meta,fb_prospect_02,40.0,1
2024-04-10,Google App Campaigns,goog_ac_01,,7
2024-04-10,Google App Campaigns,goog_ac_02,0.0,2
2024-04-10,Google App Campaigns,goog_ac_02,5.0,8
2024-04-10,Google App Campaigns,goog_ac_02,20.0,1
2024-04-10,Google App Campaigns,goog_ac_02,40.0,2
2024-04-10,Google Brand Search,goog_brand_01,5.0,3
2024-04-10,Google Brand Search,goog_brand_01,10.0,6
2024-04-10,Google Brand Search,goog_brand_01,20.0,3
2024-04-10,Google Non-Brand Search,goog_search_01,0.0,5
2024-04-10,Google Non-Brand Search,goog_search_01,5.0,6
2024-04-10,Google Non-Brand Search,goog_search_01,10.0,5
2024-04-10,Google Non-Brand Search,goog_search_01,20.0,4
2024-04-10,Google Non-Brand Search,goog_search_01,40.0,4
2024-04-10,TikTok,tiktok_upper_01,0.0,6
2024-04-10,TikTok,tiktok_upper_01,5.0,5
2024-04-10,TikTok,tiktok_upper_01,10.0,1
2024-04-10,TikTok,tiktok_upper_01,20.0,1
2024-04-10,TikTok,tiktok_upper_02,,8
2024-04-11,Meta,fb_prospect_01,0.0,3
2024-04-11,Meta,fb_prospect_01,5.0,5
2024-04-11,Meta,fb_prospect_01,10.0,5
2024-04-11,Meta,fb_prospect_02,0.0,4
2024-04-11,Meta,fb_prospect_02,5.0,1
2024-04-11,Meta,fb_prospect_02,10.0,4
2024-04-11,Meta,fb_prospect_02,40.0,2
2024-04-11,Meta,fb_prospect_02,63.0,1
2024-04-11,Google App Campaigns,goog_ac_01,0.0,5
2024-04-11,Google App Campaigns,goog_ac_01,5.0,1
2024-04-11,Google App Campaigns,goog_ac_01,10.0,3
2024-04-11,Google App Campaigns,goog_ac_01,20.0,2
2024-04-11,Google App Campaigns,goog_ac_02,0.0,2
2024-04-11,Google App Campaigns,goog_ac_02,5.0,6
2024-04-11,Google App Campaigns,goog_ac_02,10.0,2
2024-04-11,Google App Campaigns,goog_ac_02,20.0,1
2024-04-11,Google App Campaigns,goog_ac_02,40.0,1
2024-04-11,Google App Campaigns,goog_ac_02,63.0,1
2024-04-11,Google Brand Search,goog_brand_01,0.0,2
2024-04-11,Google Brand Search,goog_brand_01,5.0,6
2024-04-11,Google Brand Search,goog_brand_01,10.0,2
2024-04-11,Google Brand Search,goog_brand_01,20.0,1
2024-04-11,Google Brand Search,goog_brand_01,40.0,1
2024-04-11,Google Non-Brand Search,goog_search_01,0.0,6
2024-04-11,Google Non-Brand Search,goog_search_01,5.0,3
2024-04-11,Google Non-Brand Search,goog_search_01,10.0,6
2024-04-11,Google Non-Brand Search,goog_search_01,20.0,5
2024-04-11,Google Non-Brand Search,goog_search_01,40.0,1
2024-04-11,Google Non-Brand Search,goog_search_01,63.0,1
2024-04-11,TikTok,tiktok_upper_01,,7
2024-04-11,TikTok,tiktok_upper_02,,6
2024-04-12,Meta,fb_prospect_01,0.0,2
2024-04-12,Meta,fb_prospect_01,5.0,6
2024-04-12,Meta,fb_prospect_01,10.0,5
2024-04-12,Meta,fb_prospect_01,20.0,2
2024-04-12,Meta,fb_prospect_01,40.0,1
2024-04-12,Meta,fb_prospect_02,0.0,4
2024-04-12,Meta,fb_prospect_02,5.0,6
2024-04-12,Meta,fb_prospect_02,10.0,4
2024-04-12,Meta,fb_prospect_02,40.0,1
2024-04-12,Google App Campaigns,goog_ac_01,,8
2024-04-12,Google App Campaigns,goog_ac_02,,9
2024-04-12,Google Brand Search,goog_brand_01,0.0,4
2024-04-12,Google Brand Search,goog_brand_01,5.0,4
2024-04-12,Google Brand Search,goog_brand_01,10.0,2
2024-04-12,Google Brand Search,goog_brand_01,20.0,4
2024-04-12,Google Brand Search,goog_brand_01,40.0,2
2024-04-12,Google Brand Search,goog_brand_01,63.0,2
2024-04-12,Google Non-Brand Search,goog_search_01,0.0,5
2024-04-12,Google Non-Brand Search,goog_search_01,5.0,2
2024-04-12,Google Non-Brand Search,goog_search_01,10.0,4
2024-04-12,Google Non-Brand Search,goog_search_01,40.0,1
2024-04-12,TikTok,tiktok_upper_01,,6
2024-04-12,TikTok,tiktok_upper_02,,8
2024-04-13,Meta,fb_prospect_01,0.0,3
2024-04-13,Meta,fb_prospect_01,5.0,5
2024-04-13,Meta,fb_prospect_01,10.0,8
2024-04-13,Meta,fb_prospect_01,20.0,1
2024-04-13,Meta,fb_prospect_02,0.0,8
2024-04-13,Meta,fb_prospect_02,5.0,5
