user_id,age,gender,registration_date,platform,tracking_enabled
68011961-f1bc-45cb-aa75-c930633eb93f,18,F,2024-08-03,android,True
4cc92faa-12b2-4627-9275-fae66415f343,30,M,2024-08-03,ios,False
419f047b-9f9f-413a-9440-98a275ed1b2e,49,M,2024-08-03,android,False
a80fbf44-416c-4a25-85d4-774cf2a4a04a,45,F,2024-08-03,android,True
52bfbde9-3fcd-4641-b195-f8bfe525ea2c,25,M,2024-08-03,android,False
fbf11aa4-1784-4194-878b-04e1cf580eab,53,F,2024-08-03,android,True
75022c3c-523a-40c4-8681-addff143aa73,49,F,2024-08-03,android,False
4a4052e1-a632-42ee-b072-f827411cb550,39,M,2024-08-03,android,True
c78e941c-d022-40f2-9425-b605ed87efa0,38,F,2024-08-03,ios,False
7d6804ae-33c6-45b1-83e8-5e60b6418837,32,M,2024-08-03,android,True
291e4645-2c8e-402d-9dd3-d4bf50ddd45d,50,M,2024-08-03,android,True
9433c4ee-c509-40e0-92a5-0f8b3214bdc3,33,M,2024-08-03,ios,False
cbcb6fd5-056a-4c52-814c-5f58516b22bd,33,F,2024-08-03,android,False
a2e67c64-108c-4138-a05c-24b0c03f01a7,35,M,2024-08-03,ios,False
2f94644c-e823-467a-bb37-207c7e8edaa2,22,M,2024-08-03,ios,False
d20756ec-b84c-42f4-b247-4d3ed319ef91,42,F,2024-08-03,android,True
bc5c443e-d2c8-4869-8b7e-a04e68f66677,23,F,2024-08-03,android,True
1012d172-2fec-4be3-9850-92036af1a7c3,29,M,2024-08-03,android,True
3700a347-2d68-4037-af4f-eda7b4b97359,32,F,2024-08-03,android,True
a686b34f-bee5-44a1-aeb9-007250654e37,18,M,2024-08-03,ios,False
3d069f15-917c-431b-9771-f4c3ac68cc5f,21,F,2024-08-03,ios,False
b735120c-bb4e-40a3-b065-11488c90c58d,29,M,2024-08-03,android,True
37ec154e-c8b4-4ff4-b9b1-4943fb975c14,25,M,2024-08-03,ios,False
48a868d9-b525-4741-b47e-7c2a884a62ed,18,F,2024-08-03,android,True
2e1b0745-8ef3-4121-aab6-cf87c13240df,33,M,2024-08-03,ios,False
b773687f-c00b-4c5e-84c3-a1f0e46d7176,18,F,2024-08-03,ios,True
f5b0ed5a-da19-41bd-86aa-9c4f0e4522b1,28,M,2024-08-03,ios,False
7c25d7fe-1bf1-47d2-84c0-ed28ce880bef,36,F,2024-08-03,ios,False
c8630783-ccc3-4cbb-9f38-753d28419bb3,26,F,2024-08-03,android,True
746065a8-a315-4dd6-85ea-0cd07db65818,21,F,2024-08-03,android,True
2e650351-928a-44b1-9853-78389c5f5dd6,42,M,2024-08-03,android,False
05317563-e273-4519-b2c1-04b1a1d89315,22,F,2024-08-03,android,False
9e7106e9-7720-4def-8a67-44c95d11c804,41,M,2024-08-03,android,False
5f35af6e-b017-46a2-ae98-f38c085b14b0,34,F,2024-08-03,android,True
42dde6bc-89f9-447b-bd8d-ec96b921b76a,29,F,2024-08-03,android,True
9d0296d2-9a5f-4333-b728-f5fde10760ae,24,M,2024-08-03,android,True
b97dd067-552d-49e2-8ed8-9cf6ce8429d6,19,F,2024-08-03,ios,False
28d45244-50f4-4d35-b16c-89e1011d6422,33,M,2024-08-03,android,True
7f18a59e-7135-490b-8080-4180a0ea3241,24,M,2024-08-03,ios,False
8f95f8e8-1618-415a-b17d-d182820cf38a,53,F,2024-08-03,android,True
65d8a99f-93a5-4b9d-9fb1-f6bce93df0e0,36,M,2024-08-03,android,True
795a3790-f9bf-4dc0-a21e-c0934cb54291,28,M,2024-08-03,android,True
b35851d1-1cd1-4940-a909-5f75da22badb,44,M,2024-08-03,android,True
deff0dbf-6b2a-4749-8cd7-8ff6143b1e9e,38,M,2024-08-03,ios,False
1e1889d2-2c06-4f32-84d0-668cf6e0100a,28,M,2024-08-03,android,True
e3fc85b1-c016-485d-bc82-694105ccdebc,25,F,2024-08-03,android,True
b5e230b0-37ed-496d-ac02-75351ca4bb76,43,M,2024-08-03,android,False
b71e46b9-b692-44dd-a45d-e2e18d11aa2b,37,M,2024-08-03,ios,False
583f0645-e971-4aa9-8e4e-fcbc06a6eb75,43,F,2024-08-03,android,True
47fa7c08-155c-4c57-b730-ca7fe2469fa7,33,M,2024-08-03,android,True
4d3b07c4-6296-4fb1-b577-34fa4d663126,25,M,2024-08-03,ios,False
28aa7e34-1aaa-4b40-a203-34a834895232,18,M,2024-08-03,ios,True
2d85a463-9719-4532-8f37-eeb05abd0e23,18,M,2024-08-03,android,True
ae03aeab-b224-4fb5-8b8c-0c20b0048e1d,36,M,2024-08-03,ios,False
a732bcdf-b07b-49b7-bb02-446fc60f8c02,19,M,2024-08-03,android,False
816a6e9d-c0e5-493d-ad04-550bd3643489,38,M,2024-08-03,ios,False
e746bdec-ca26-4056-aad4-a2bb2816d059,25,F,2024-08-03,android,True
ce531937-74e2-43dd-80a3-16262bf3c7c8,23,M,2024-08-03,android,False
3c258ba1-1cf2-4767-83d9-bbaddae97232,25,M,2024-08-03,ios,False
eb44abd8-9ee1-4b3c-91e2-25489608f8be,58,M,2024-08-03,android,True
58dedcc2-20d5-41ad-b61a-1242238d10d2,28,M,2024-08-03,android,True
404d043d-517c-4f4d-9d6f-4e3017d21e32,32,F,2024-08-03,android,True
4dd86a46-056c-436d-bc99-d8d76b8f16bf,40,M,2024-08-03,android,True
44306b1b-68af-414c-944a-061a4628f3f9,18,M,2024-08-03,android,False
65718d97-f9b7-4520-96ba-475f2a0312bf,30,F,2024-08-03,android,True
c18207c9-df63-4e51-b61d-91841cf558a4,27,F,2024-08-03,android,True
3ac8471e-7527-46c2-a8d5-3faa12a9b7b9,28,M,2024-08-03,ios,True
f18a175e-d14a-444a-b141-18dbc1a16f4b,18,M,2024-08-03,android,True
b384f935-6aed-4396-b533-03c880c75316,18,F,2024-08-03,android,True
63bc150e-d166-44fe-8e07-d818052ff9cc,46,M,2024-08-03,android,True
a4beb4c1-ad37-45ba-ae6a-121f1247ff49,35,M,2024-08-03,ios,True
77b5abf2-15ef-47aa-9a7d-1c565552e65b,31,M,2024-08-03,ios,True
d320ee29-1cb5-4c8f-9499-24ccfd2d14d5,25,F,2024-08-03,ios,True
436c37ce-a803-442e-a3da-ff502fb31ce2,37,M,2024-08-03,android,True
d671dd9f-79e4-466d-b422-90bbe08c6835,28,M,2024-08-03,android,True
a80f2ec8-4500-49b1-96a7-c7db63b9d749,49,M,2024-08-03,ios,True
1f3dfc98-4779-471e-bd1a-8e6a5f14d900,44,M,2024-08-03,ios,True
194461dd-73bf-4cb4-bc9c-4316e32f6d91,30,F,2024-08-03,ios,True
be84333f-72f7-4acf-9f7d-4d20ef6bcb80,28,M,2024-08-03,ios,True
9ecaa730-260a-4707-9841-120db354b036,34,F,2024-08-03,ios,True
3df14815-d4d5-49d5-b602-c8f13dc3b341,29,M,2024-08-03,ios,True
291c6b1e-0b58-47fc-88f3-4571280889d2,39,M,2024-08-03,ios,True
4aa2ec14-0865-40ab-89ea-0ef7ea4f37e8,31,F,2024-08-03,android,True
64121271-a2fa-44ce-af88-9d821a0eea83,37,F,2024-08-03,ios,True
50a0be98-857f-43f5-84e6-0ecfb99af0e9,40,M,2024-08-03,android,True
679de694-7cf3-4b7a-8ef0-b2d8b0661488,39,M,2024-08-03,ios,True
dcf06cae-08cb-42de-a17d-3c41c4914c28,18,F,2024-08-03,android,True
0c9b3210-8a5a-4b93-9355-6fc414ab797a,40,F,2024-08-03,ios,True
597138a9-e1e0-4926-803a-803912c40bd5,37,F,2024-08-03,android,True
900ca1c3-a88d-4243-bf15-20b91ef30e19,32,F,2024-08-03,ios,True
5c4a2744-247e-4652-86a1-1fef5d9d8057,35,M,2024-08-03,ios,True
c30203cd-5c5e-4e9e-9313-f8f67a0f1f36,38,M,2024-08-03,ios,True
6e7ea468-9299-413e-8b34-708cf3463f80,42,F,2024-08-03,android,True
7d376533-c018-4729-9205-79675f168df0,27,M,2024-08-03,ios,True
44c130d5-a7e9-494a-8e73-3f40d1e09992,35,F,2024-08-03,android,True
42ac99f6-48a2-451c-9cef-69a8c3aae1d5,36,M,2024-08-03,android,True
9287abc5-f9d6-49bb-b1a6-ef32ff312fda,33,M,2024-08-03,ios,True
c459a82f-f916-4f29-9afc-a1ae4b51f87f,32,M,2024-08-03,android,True
e6bbccf4-a4fe-4838-87fd-c4339d38323f,23,M,2024-08-03,android,True
8a5bbc46-390d-4244-98f5-390b526efb25,40,F,2024-08-03,ios,True
52159fee-7cb5-4361-8172-be2d6ee2ac07,43,F,2024-08-03,ios,True
3671be49-34f6-4779-9b34-de69d5788b65,30,F,2024-08-03,android,True
e15d8921-c455-42df-8d07-2b4da4aae059,46,F,2024-08-03,android,True
38bcf27f-52df-4f1b-906c-85ca235703b8,25,M,2024-08-03,android,True
7a681a0e-b86d-49be-ab67-12110211d102,50,M,2024-08-03,ios,True
380b1cfd-925e-48be-aaa3-95847dee0624,46,F,2024-08-03,android,True
962ee067-7d77-4370-ad4e-04a70b6e375d,29,F,2024-08-03,android,True
28705072-0716-4ee6-85d8-fddbe25ad8bc,30,M,2024-08-03,android,True
c3b4dc98-268d-407a-86de-f3ab0471cb06,40,F,2024-08-03,android,True
d829e9c9-32b3-4db0-bd44-6b892468bc0b,23,F,2024-08-03,ios,True
08147731-ff2d-4cc4-b9ee-5e8ae025426e,44,M,2024-08-03,ios,True
3dc581db-b712-4a8f-bfa7-0fd156f9c28a,38,F,2024-08-03,android,True
3bbc147c-b65a-4918-a157-95ecebae437f,40,M,2024-08-03,android,True
a490616f-5051-4f54-8df3-561ee60db4ad,25,M,2024-08-03,ios,True
f7e9965d-026e-464b-a554-8f70a6157ce7,22,F,2024-08-03,android,True
01867724-1107-4743-8d37-ad5e643b6947,43,M,2024-08-03,ios,True
b1c97457-8f34-44b7-a4b1-82b612021648,40,M,2024-08-03,ios,True
3b135bed-1f91-4b39-a1ee-7f5ccd848747,18,M,2024-08-04,android,True
5ad47fd8-0815-4f46-8bbf-a544984805f1,19,F,2024-08-04,ios,False
68c2ed7c-ac4f-4a33-9608-089c55ea6230,31,M,2024-08-04,ios,False
89efc1eb-1bb5-4f81-859d-0312efb43c94,21,M,2024-08-04,android,True
7fa4766e-6c65-4019-8c5d-1b341e8ba305,20,M,2024-08-04,android,True
e07ffecf-b903-42c9-b109-86bdbbd952ab,19,M,2024-08-04,ios,True
6056c020-043e-4f44-b674-70daa063acb0,18,M,2024-08-04,ios,False
8185087b-2811-4b05-8228-917d00004c4b,42,F,2024-08-04,android,False
ea7b6c3a-50b5-4a67-bcec-64eaa5b8fc20,36,M,2024-08-04,ios,False
28284a17-4635-4c84-b42e-d86537c35b21,39,M,2024-08-04,ios,False
73b8f7fd-7e15-4e82-b452-b8c36943400b,18,F,2024-08-04,ios,False
7ea4b704-79e7-459e-a4c7-bb5aaecd4f59,41,M,2024-08-04,android,False
4537cc92-4e5f-4d76-9fa9-cf41cc4dce73,33,F,2024-08-04,android,True
9e9ef045-2f8d-42a7-a604-1922d3574f7d,35,F,2024-08-04,ios,True
b80568d0-faa6-4490-8ddf-4e03ba637a06,34,F,2024-08-04,ios,False
742333d5-33ca-455d-ad85-80b2241f24db,44,M,2024-08-04,android,True
92cd12e2-ddbc-464d-b829-7b001c884123,21,M,2024-08-04,android,False
5491b8cb-6387-45d6-a8da-654d958955e5,49,M,2024-08-04,android,True
c66b63c7-d7df-47e6-99e0-12c90fc909c0,18,M,2024-08-04,android,False
a47b0980-26e9-425e-b84c-cdd1a1fd258e,30,M,2024-08-04,ios,False
a1d51549-233a-4620-a73d-38a04c1e8d61,29,F,2024-08-04,ios,False
850f29c9-46af-4170-98c6-eb14a7143a9d,23,F,2024-08-04,ios,False
2d91cb17-205f-49e3-a07b-5334931440d7,40,F,2024-08-04,ios,False
7d83bdb4-f4d5-49c5-b0e5-36a2838cec9e,27,M,2024-08-04,android,False
27522f94-3674-41de-bdf1-a349f00f76d0,37,F,2024-08-04,ios,False
9b10ea15-0b65-4d46-850f-9ee3c0af668f,35,M,2024-08-04,ios,False
b00a5918-9c66-4dcb-b4ec-b4fb1dae7cc9,26,M,2024-08-04,ios,False
d4c909c5-483d-447c-ae2d-a1464b7a2a99,30,F,2024-08-04,android,True
6868fb15-80b3-446e-b8d7-fb853425e35d,48,M,2024-08-04,android,True
7e994f54-1c7a-4e22-905a-93a1c99693a4,51,F,2024-08-04,ios,False
1be3d972-ad04-4b68-bbf9-6c3b2183b00b,44,M,2024-08-04,ios,False
6ef52135-ec14-41fb-b7f5-18c6fcd10e34,33,F,2024-08-04,ios,False
11df819b-7426-4766-98cd-5df66d05bede,34,F,2024-08-04,android,True
c808436b-948c-4ce7-9b4a-30ee7d82386a,19,M,2024-08-04,ios,False
1cf30be8-9018-4bf4-8f39-1381323c1638,42,M,2024-08-04,ios,False
f61839c8-ca18-4ff9-b884-147a21cb971b,34,F,2024-08-04,android,True
2ad5b33d-41b2-4ff6-b2ab-da7dbf2fc334,32,M,2024-08-04,ios,False
daf93d13-185f-455e-b76c-28af9cea4a9f,62,M,2024-08-04,android,False
74bc9ee6-dae0-445a-8da9-e2bec1d98be5,39,F,2024-08-04,android,True
0aeecd18-0dab-4f79-9d74-9dfea96c1120,53,F,2024-08-04,android,True
31694196-43d4-45fe-94d5-7dcae03386cb,36,M,2024-08-04,android,False
4bfcd570-849a-4b67-ba6d-2775703b094f,39,M,2024-08-04,android,True
ec35322c-844c-4f99-ada4-85bcfe54b25f,24,F,2024-08-04,android,True
048adf59-c87f-4369-8aa6-32bdc99ee817,32,M,2024-08-04,ios,False
2ee8be41-e299-4fbe-afb4-8c351d4a9956,35,M,2024-08-04,android,True
76b207e5-6f1e-44da-9cd6-58308505dd74,34,F,2024-08-04,android,True
717bebd6-e385-47d1-9351-d77ef3ee5582,27,F,2024-08-04,ios,True
333b912d-7d52-4002-a7a2-8d27c4cf02c8,18,M,2024-08-04,ios,False
3836bd87-5817-4975-b9ef-4061e9c9bfb4,44,F,2024-08-04,android,True
63954c4b-21e0-49df-9fc2-190acfbd9851,22,M,2024-08-04,ios,True
56d393f4-ef4d-4db9-9ef8-d9343978135e,38,F,2024-08-04,ios,False
6d8c833a-9d54-4bde-a277-66cd18addf14,57,M,2024-08-04,ios,False
c5aa2574-3cf9-4726-83dd-a1dadc454053,44,M,2024-08-04,ios,False
ee34da99-ea94-44b0-99eb-337c50a841e4,40,M,2024-08-04,android,True
42c75b34-f81d-48e5-9bff-98c0cecacbe9,18,M,2024-08-04,android,False
158560c0-5e3f-431a-8b18-9b92aadfe59e,18,F,2024-08-04,android,False
4bd845f9-4ff2-40ad-bed9-9a38ae25fd4d,33,F,2024-08-04,ios,False
ce312859-ec75-4cff-ae1f-1dd4e66ce111,36,F,2024-08-04,android,False
0c0ba68a-da5e-47bd-9842-bee134ab0eb0,27,M,2024-08-04,android,False
e08fce32-a22b-42e1-b222-fb871a6d0d92,54,M,2024-08-04,android,True
1cdd3da4-1b2e-4f96-9cc8-59b511c97db2,35,M,2024-08-04,android,True
0ceecc70-bbc1-40d8-b006-17940767c77c,42,M,2024-08-04,android,True
a59c1514-ea9d-4932-ad09-d6f928a66d1a,56,M,2024-08-04,android,False
1b5a2b15-9243-4d4a-bbcb-170e9fef9749,40,M,2024-08-04,android,True
d104e30c-c205-4cdb-a56f-e4056a76058b,32,M,2024-08-04,android,False
70318941-2141-4886-a0f3-984b49208cd4,28,F,2024-08-04,android,True
32def844-690b-4e2a-b43d-4d567131eb3a,22,F,2024-08-04,android,True
049b1c36-7f73-4dfb-b9bb-4e376bb6e007,26,F,2024-08-04,ios,False
34cce787-3be5-4dd0-9267-ed3e327feedc,23,F,2024-08-04,ios,False
d5a7d1b1-4b1b-4649-8e80-81678548eb3f,37,M,2024-08-04,ios,False
29e013ee-a7ed-4f66-87d7-8442aa752221,18,F,2024-08-04,ios,False
ea8494cb-798b-49da-b650-fa72cc3e15e8,18,M,2024-08-04,ios,False
c670d3cd-583f-449f-a737-33e827c04304,37,M,2024-08-04,ios,False
6ff29cf0-33e1-492d-8cc0-104ae3824fd5,49,M,2024-08-04,android,True
955423c7-6cd7-41f0-b5f6-53605ecbca6a,22,F,2024-08-04,android,True
253e9fad-4dea-457e-a5f8-804eb886ce37,29,M,2024-08-04,ios,True
15de9982-c42a-43aa-96c1-6a4b86c363ee,19,F,2024-08-04,android,True
8f21abc1-0fbe-4aa3-a1d7-58d3878353a2,35,F,2024-08-04,ios,False
df76ed4b-2125-4453-9e2c-9e0508b3c40f,25,M,2024-08-04,android,False
646039b9-8927-4f3a-8e2c-453416b6e63f,44,M,2024-08-04,android,True
ed42e42c-98f1-49e3-bec2-f7ad1812cd37,29,M,2024-08-04,android,True
d3623abf-946c-4373-8fdc-4aab3920b7d5,26,F,2024-08-04,android,True
489605dc-97ac-4f6d-85d1-355761ee9996,18,F,2024-08-04,android,True
6b40cd7a-4446-47c6-a155-a92a43349d41,18,M,2024-08-04,ios,False
9d2c5901-cebf-408f-b15a-647fe950bb56,21,M,2024-08-04,ios,False
8990d7f3-c022-477e-a7bf-a92d1307d949,25,M,2024-08-04,android,True
1b160fba-af5c-466a-9da9-6aa77c6362c2,45,F,2024-08-04,ios,True
2d4b6740-9707-4ea5-8fbb-a399082d7c9e,21,M,2024-08-04,ios,False
9909c1bb-72a5-4570-a65c-4803058c32fa,27,M,2024-08-04,android,True
04fc84bf-065b-4945-8c53-2a2263f29a8d,43,F,2024-08-04,ios,False
9e274927-d336-4ced-949f-16159f51fbe5,18,M,2024-08-04,android,True
41f0c027-1176-4836-bc05-8f2adaadd931,22,M,2024-08-04,ios,True
5e1a4eaf-ceb4-4eea-b59d-1b8fe63ba358,30,M,2024-08-04,android,True
06291167-3ab4-45f7-8dfa-57e3dbd9f9a7,45,M,2024-08-04,ios,False
d548e026-9c2f-4f2f-9790-e2ffcef27851,56,F,2024-08-04,ios,False
06a51801-822d-432b-adc2-4075ba7f0d39,56,F,2024-08-04,ios,False
1ea1b594-f467-4a7e-bd71-816727dae8b4,26,F,2024-08-04,android,True
f071c687-83ed-4e67-87ae-6e52e6d10d63,37,M,2024-08-04,android,True
84e3fb17-78cf-46f5-afbc-b6eb87f329c6,29,M,2024-08-04,android,True
4f81c3bc-8cd7-4fc9-a28e-16d71bd5e93a,40,F,2024-08-04,ios,False
f39fd5de-d6ea-4493-b19e-452e6f3141ee,32,F,2024-08-04,ios,False
676be284-ebb8-4281-8687-b982d9376f45,31,M,2024-08-04,android,True
67e59651-6cd9-497b-ba5f-019a19196b45,18,M,2024-08-04,ios,False
9101a8a4-ca61-4f36-af08-748e59af06d5,18,M,2024-08-04,ios,False
9fc3cf43-ef2f-4631-be35-607e8c1adaeb,41,M,2024-08-04,android,True
84abbcee-3280-4b82-a861-5dbf9c2d6b3b,23,F,2024-08-04,ios,False
54c7c641-d76a-4356-b82d-4c135644b3bd,33,F,2024-08-04,ios,False
a88b3124-10a4-42e1-a5b7-6342af1a216a,26,M,2024-08-04,android,True
a6cd67a2-81c5-4992-af8a-b215cc1d89c2,34,M,2024-08-04,android,True
8176331a-14d4-4d6d-90af-b80b2402cd2d,52,M,2024-08-04,android,True
be036787-31ac-48d9-8252-c61a9075fc0f,37,M,2024-08-04,ios,True
91c3af5b-d81c-41cd-99c6-858d50c44ce2,24,F,2024-08-04,ios,True
3ff06af0-7c96-48ef-9e61-f242056cfbdf,18,M,2024-08-04,ios,True
296ee307-c3d8-459a-b6d5-c4e82b283c67,47,M,2024-08-04,ios,True
65825c17-7101-45be-9053-64277dc97e40,35,M,2024-08-04,android,True
f56d492d-0c79-4734-8dfb-a9200bfb76dd,22,M,2024-08-04,android,True
8b0fffb6-e0bb-4ea1-aa32-4cdb68f3c0dd,23,M,2024-08-04,ios,True
6ee107dc-3abf-49ee-932f-884076ac7722,38,M,2024-08-04,android,True
a35028e6-c469-4ea1-9113-c61365cd469d,34,M,2024-08-04,android,True
39fbb45b-9a37-4ffe-91db-38e8aaba1e4a,37,M,2024-08-04,ios,True
7253ef68-7607-4187-a31f-a93a99c6956b,36,M,2024-08-04,android,True
65808de9-ef01-4edd-be0f-3ca41d6bd82b,39,M,2024-08-04,ios,True
1b727ee8-c984-4d62-9293-d02682820623,50,M,2024-08-04,ios,True
6229dcc7-99e0-46e7-98d4-ec545446cecc,22,M,2024-08-04,ios,True
a00b9c9a-8fa9-487f-bfbe-99d321c90eb5,23,M,2024-08-04,ios,True
082b6a9a-5d62-4807-b957-79c9f222ce2c,36,M,2024-08-04,android,True
e92016ed-7379-4930-991b-4cdd91362970,31,F,2024-08-04,ios,True
65cb22a3-1f73-4cb7-86fb-9b1ec1387abe,28,F,2024-08-04,ios,True
76fadf2f-b4b9-4456-90da-5f4fca03e96d,46,M,2024-08-04,android,True
a28558ab-9198-4540-b938-38686e190d85,33,F,2024-08-04,android,True
0480035a-5f72-4bda-850d-66e872d00ab0,42,F,2024-08-04,android,True
ab8d734f-cfbb-4a99-862f-0e4f90c66a79,23,M,2024-08-04,ios,True
2775f323-d85f-46f0-83d2-42de4a6d8175,35,M,2024-08-04,ios,True
611a7cfa-7776-44ef-9990-3a0beb417f4a,41,F,2024-08-04,android,True
5aa95a35-d9a7-40d3-b558-bb39722fa9c1,34,F,2024-08-04,android,True
d7d31e7d-da40-46a4-ac8f-6ec42e073c7f,43,F,2024-08-04,android,True
af172252-620f-41fe-922e-0ee6e7f157c4,24,M,2024-08-04,android,True
115703df-d5b3-45ed-9ff9-61da88cecda9,25,F,2024-08-04,android,True
12335671-7dfa-421f-8343-f93f20e0aa9b,38,M,2024-08-04,ios,True
f4d4e60e-ef8f-43a3-a108-0a75aabe66c7,27,M,2024-08-04,ios,True
09a078b0-8437-46f2-b26f-4104f371de6e,46,M,2024-08-04,android,True
ef7cde03-85bd-4206-a47a-2ad23dc68c9c,25,F,2024-08-04,ios,True
bc6c2eef-5482-4c6a-bc10-c906b427a79a,29,F,2024-08-04,android,True
1b615d85-6be8-4795-93a3-39e9be630114,48,M,2024-08-04,android,True
2a4f0f39-7eef-479d-9714-2e5d89d27440,36,M,2024-08-04,android,True
fb59e153-6a85-4f65-9a4a-6e2da46afccd,36,F,2024-08-04,android,True
15fb0b18-5684-4c69-be10-fed05642900d,29,M,2024-08-04,android,True
a45fbbcd-db00-457f-b93e-22a020079257,41,M,2024-08-04,android,True
0ca78ba1-4baf-4d29-9890-605fd18f5740,43,M,2024-08-04,android,True
050fd279-144f-407e-88af-4de7a10f6b1b,28,M,2024-08-04,android,True
f780b273-57b1-4165-ac9a-5b29e6beee7e,41,F,2024-08-04,ios,True
ade5d249-450a-4558-b0e8-a3cb13d66335,41,F,2024-08-04,android,True
985e19bd-0fdd-4b96-916a-6dbb06411b9d,42,M,2024-08-04,android,True
9ce8e076-acda-486b-a30d-ed7e9c5efc4b,36,F,2024-08-04,android,True
b515d473-b938-4fd4-b4f3-b35c318f25d6,40,M,2024-08-04,android,True
1ce5724d-0780-48e8-8872-b669eeb0d036,31,M,2024-08-05,android,False
482c8ce5-c598-48c6-8e4b-26e4daf04370,27,M,2024-08-05,ios,False
3298286c-a72b-4790-bac6-8c633b0e5b2c,29,F,2024-08-05,android,True
b2eb1a40-64f7-41ef-8bf8-cad79eeb3fe9,23,M,2024-08-05,ios,False
ed974f77-8838-47e3-926b-faef083b8cc7,24,F,2024-08-05,ios,False
49fee695-f1f5-4691-800e-f09c4d5518bd,19,M,2024-08-05,android,True
cbcdeaab-9444-4b99-b04e-d506e6db569d,28,M,2024-08-05,android,True
0e03a6b7-9502-4be6-89e0-7724fd4a92a0,19,M,2024-08-05,android,True
a275cbdc-6ef3-41b6-b477-b8bab1bbf128,18,F,2024-08-05,android,False
8459d633-4cf0-4cf1-b58f-3ff29adee52a,28,M,2024-08-05,ios,False
4fb83ddd-fecc-4afa-8d8a-0abb552002c0,18,M,2024-08-05,ios,False
d46a0b76-3558-4015-a7ce-76b4bcfecd67,19,F,2024-08-05,android,True
c790e6a0-6f8d-4ed7-85ee-e72e129a09d0,28,M,2024-08-05,ios,False
1de9318b-8a07-42d0-905a-6d956c050105,44,F,2024-08-05,ios,False
f9a05cc0-dd2b-4b05-9fde-5e86be3a4107,27,M,2024-08-05,android,False
e08b21f7-1cdf-453b-8df9-81b6a20928c9,36,M,2024-08-05,android,True
749e0424-fc72-439e-b6d3-11f8d9d0ec22,44,M,2024-08-05,ios,False
85cdb2fa-eef7-4672-b355-f50e5573002a,30,M,2024-08-05,android,False
d2f2fafc-b340-4dca-814f-e40f30c4b8f9,18,M,2024-08-05,ios,True
f34d404b-025f-4b4b-b8b6-f849b6902d6d,24,M,2024-08-05,ios,False
c2d012e3-21b9-4c01-8c1a-7bc2d587f00f,32,M,2024-08-05,ios,False
98204cd8-c386-42cd-a5d7-f7e91fa46b88,20,F,2024-08-05,ios,False
91bbc44d-82e0-4813-be30-303287808eb3,18,M,2024-08-05,android,True
93a0e6ba-05a3-424f-a04b-a9012946af8d,35,M,2024-08-05,android,True
38886cef-7d8b-47b3-807f-2739cefa7c33,49,M,2024-08-05,ios,False
10e415a8-f25a-4788-bb59-6b54447269b2,36,F,2024-08-05,ios,False
4273eb70-0066-4dba-91df-b3a9afebf069,20,M,2024-08-05,android,True
613f8994-1a35-4aeb-aad0-5a8424a2ec10,26,M,2024-08-05,android,True
3fdebd6b-8a56-4ea4-82f2-004f91d33cde,18,F,2024-08-05,ios,False
ceb758a8-7e6a-4321-aaef-6610bff5c0c7,22,M,2024-08-05,android,True
71c57b64-34c5-4f63-b9c5-dfc77c910e8a,18,F,2024-08-05,ios,False
da8cbb5f-185a-4775-a316-67d1c9fc75a1,34,M,2024-08-05,android,True
b6d492e3-6c3c-42ee-bec3-ef2e70545e52,28,M,2024-08-05,android,True
f7fa9e62-1b96-4a03-a43a-3fdf32cb2592,40,F,2024-08-05,ios,False
debbf3de-e543-4864-86b6-f6995b952196,41,M,2024-08-05,android,True
bb5958a2-b8f5-44ec-a40d-50217cee83f6,51,F,2024-08-05,ios,False
f9459047-f3ec-4dff-bc35-fa88219e32bd,41,F,2024-08-05,android,True
07706739-5de4-439b-a89a-a4b46575e384,41,M,2024-08-05,ios,False
bc15a4ad-a28e-408a-92ba-055cc4ed965e,52,F,2024-08-05,android,True
04fb5a4a-74b8-4170-a32a-9762c0beab43,37,M,2024-08-05,android,False
89025544-7844-4666-9e7f-b4ff0f2ea19e,41,F,2024-08-05,ios,False
5644c578-2b7c-45a1-b4a4-b54feb638758,36,F,2024-08-05,android,True
b8705793-b385-4b4e-8ece-826a1bdd9ff6,57,M,2024-08-05,ios,False
1289b5b0-02f0-4c83-b1d8-cdcec1136e1f,41,M,2024-08-05,ios,False
0f24afff-46ea-4b99-9ab8-03650dc011ba,46,F,2024-08-05,ios,False
5a98c3a9-7c1b-4610-8b54-acc96d257687,30,F,2024-08-05,android,True
77180453-f8bc-4a87-b899-1ac268dcdfc5,38,M,2024-08-05,ios,False
8f3b3055-7c10-4157-976b-3af0f8eecb42,29,F,2024-08-05,ios,True
e34d78a0-2964-485d-a5f2-09e72fd2e303,25,M,2024-08-05,ios,False
4cf527af-c230-4039-8741-914903ed6b2f,37,F,2024-08-05,ios,True
ee496ae3-1d7c-4b0a-a45d-af5a92e86ed0,26,F,2024-08-05,ios,False
89dab747-1107-44b1-9a33-046b4ef08b75,39,F,2024-08-05,ios,False
5589457f-7085-49fa-a70c-b1207df0070e,37,F,2024-08-05,android,True
aa03cbf6-a303-4dd6-95bb-40cf965c0688,46,F,2024-08-05,ios,False
ddc7a3ae-9eba-42b8-8135-85fa879005f4,39,M,2024-08-05,ios,False
39617713-6dd6-4cf4-8200-cddd2aac2340,26,M,2024-08-05,android,False
67d657f5-12d6-4d3d-8f59-aa57e6ace4e2,29,M,2024-08-05,android,False
